Book,Chapter,Verse,Text,Normalized,Filtered
Genesis,47,28,"['וַיְחִ֤י', 'יַעֲקֹב֙', 'בְּאֶ֣רֶץ', 'מִצְרַ֔יִם', 'שְׁבַ֥ע', 'עֶשְׂרֵ֖ה', 'שָׁנָ֑ה', 'וַיְהִ֤י', 'יְמֵֽי־יַעֲקֹב֙', 'שְׁנֵ֣י', 'חַיָּ֔יו', 'שֶׁ֣בַע', 'שָׁנִ֔ים', 'וְאַרְבָּעִ֥ים', 'וּמְאַ֖ת', 'שָׁנָֽה׃']","['וַיְחִי', 'יַעֲקֹב', 'בְּאֶרֶץ', 'מִצְרַיִם', 'שְׁבַע', 'עֶשְׂרֵה', 'שָׁנָה', 'וַיְהִי', 'יְמֵייַעֲקֹב', 'שְׁנֵי', 'חַיָּיו', 'שֶׁבַע', 'שָׁנִים', 'וְאַרְבָּעִים', 'וּמְאַת', 'שָׁנָה']","['וַיְחִי', 'יַעֲקֹב', 'מִצְרַיִם', 'שְׁבַע', 'עֶשְׂרֵה', 'וַיְהִי', 'חַיָּיו', 'שֶׁבַע', 'וְאַרְבָּעִים']"
Genesis,47,29,"['וַיִּקְרְב֣וּ', 'יְמֵֽי־יִשְׂרָאֵל֘', 'לָמוּת֒', 'וַיִּקְרָ֣א', '׀', 'לִבְנ֣וֹ', 'לְיוֹסֵ֗ף', 'וַיֹּ֤אמֶר', 'לוֹ֙', 'אִם־נָ֨א', 'מָצָ֤אתִי', 'חֵן֙', 'בְּעֵינֶ֔יךָ', 'שִֽׂים־נָ֥א', 'יָדְךָ֖', 'תַּ֣חַת', 'יְרֵכִ֑י', 'וְעָשִׂ֤יתָ', 'עִמָּדִי֙', 'חֶ֣סֶד', 'וֶאֱמֶ֔ת', 'אַל־נָ֥א', 'תִקְבְּרֵ֖נִי', 'בְּמִצְרָֽיִם׃']","['וַיִּקְרְבוּ', 'יְמֵייִשְׂרָאֵל', 'לָמוּת', 'וַיִּקְרָא', '', 'לִבְנוֹ', 'לְיוֹסֵף', 'וַיֹּאמֶר', 'לוֹ', 'אִםנָא', 'מָצָאתִי', 'חֵן', 'בְּעֵינֶיךָ', 'שִׂיםנָא', 'יָדְךָ', 'תַּחַת', 'יְרֵכִי', 'וְעָשִׂיתָ', 'עִמָּדִי', 'חֶסֶד', 'וֶאֱמֶת', 'אַלנָא', 'תִקְבְּרֵנִי', 'בְּמִצְרָיִם']","['לָמוּת', '', 'חֵן', 'בְּעֵינֶיךָ', 'שִׂיםנָא', 'יָדְךָ', 'תַּחַת', 'חֶסֶד', 'וֶאֱמֶת', 'בְּמִצְרָיִם']"
Genesis,47,30,"['וְשָֽׁכַבְתִּי֙', 'עִם־אֲבֹתַ֔י', 'וּנְשָׂאתַ֙נִי֙', 'מִמִּצְרַ֔יִם', 'וּקְבַרְתַּ֖נִי', 'בִּקְבֻרָתָ֑ם', 'וַיֹּאמַ֕ר', 'אָנֹכִ֖י', 'אֶֽעֱשֶׂ֥ה', 'כִדְבָרֶֽךָ׃']","['וְשָׁכַבְתִּי', 'עִםאֲבֹתַי', 'וּנְשָׂאתַנִי', 'מִמִּצְרַיִם', 'וּקְבַרְתַּנִי', 'בִּקְבֻרָתָם', 'וַיֹּאמַר', 'אָנֹכִי', 'אֶעֱשֶׂה', 'כִדְבָרֶךָ']","['מִמִּצְרַיִם', 'אֶעֱשֶׂה']"
Genesis,47,31,"['וַיֹּ֗אמֶר', 'הִשָּֽׁבְעָה֙', 'לִ֔י', 'וַיִּשָּׁבַ֖ע', 'ל֑וֹ', 'וַיִּשְׁתַּ֥חוּ', 'יִשְׂרָאֵ֖ל', 'עַל־רֹ֥אשׁ', 'הַמִּטָּֽה׃', 'פ']","['וַיֹּאמֶר', 'הִשָּׁבְעָה', 'לִי', 'וַיִּשָּׁבַע', 'לוֹ', 'וַיִּשְׁתַּחוּ', 'יִשְׂרָאֵל', 'עַלרֹאשׁ', 'הַמִּטָּה', 'פ']","['הִשָּׁבְעָה', 'הַמִּטָּה']"
Genesis,48,1,"['וַיְהִ֗י', 'אַחֲרֵי֙', 'הַדְּבָרִ֣ים', 'הָאֵ֔לֶּה', 'וַיֹּ֣אמֶר', 'לְיוֹסֵ֔ף', 'הִנֵּ֥ה', 'אָבִ֖יךָ', 'חֹלֶ֑ה', 'וַיִּקַּ֞ח', 'אֶת־שְׁנֵ֤י', 'בָנָיו֙', 'עִמּ֔וֹ', 'אֶת־מְנַשֶּׁ֖ה', 'וְאֶת־אֶפְרָֽיִם׃']","['וַיְהִי', 'אַחֲרֵי', 'הַדְּבָרִים', 'הָאֵלֶּה', 'וַיֹּאמֶר', 'לְיוֹסֵף', 'הִנֵּה', 'אָבִיךָ', 'חֹלֶה', 'וַיִּקַּח', 'אֶתשְׁנֵי', 'בָנָיו', 'עִמּוֹ', 'אֶתמְנַשֶּׁה', 'וְאֶתאֶפְרָיִם']","['וַיְהִי', 'הִנֵּה', 'אָבִיךָ', 'עִמּוֹ']"
Genesis,48,2,"['וַיַּגֵּ֣ד', 'לְיַעֲקֹ֔ב', 'וַיֹּ֕אמֶר', 'הִנֵּ֛ה', 'בִּנְךָ֥', 'יוֹסֵ֖ף', 'בָּ֣א', 'אֵלֶ֑יךָ', 'וַיִּתְחַזֵּק֙', 'יִשְׂרָאֵ֔ל', 'וַיֵּ֖שֶׁב', 'עַל־הַמִּטָּֽה׃']","['וַיַּגֵּד', 'לְיַעֲקֹב', 'וַיֹּאמֶר', 'הִנֵּה', 'בִּנְךָ', 'יוֹסֵף', 'בָּא', 'אֵלֶיךָ', 'וַיִּתְחַזֵּק', 'יִשְׂרָאֵל', 'וַיֵּשֶׁב', 'עַלהַמִּטָּה']","['וַיַּגֵּד', 'הִנֵּה', 'בִּנְךָ', 'וַיִּתְחַזֵּק']"
Genesis,48,3,"['וַיֹּ֤אמֶר', 'יַעֲקֹב֙', 'אֶל־יוֹסֵ֔ף', 'אֵ֥ל', 'שַׁדַּ֛י', 'נִרְאָֽה־אֵלַ֥י', 'בְּל֖וּז', 'בְּאֶ֣רֶץ', 'כְּנָ֑עַן', 'וַיְבָ֖רֶךְ', 'אֹתִֽי׃']","['וַיֹּאמֶר', 'יַעֲקֹב', 'אֶליוֹסֵף', 'אֵל', 'שַׁדַּי', 'נִרְאָהאֵלַי', 'בְּלוּז', 'בְּאֶרֶץ', 'כְּנָעַן', 'וַיְבָרֶךְ', 'אֹתִי']","['יַעֲקֹב', 'כְּנָעַן']"
Genesis,48,4,"['וַיֹּ֣אמֶר', 'אֵלַ֗י', 'הִנְנִ֤י', 'מַפְרְךָ֙', 'וְהִרְבִּיתִ֔ךָ', 'וּנְתַתִּ֖יךָ', 'לִקְהַ֣ל', 'עַמִּ֑ים', 'וְנָ֨תַתִּ֜י', 'אֶת־הָאָ֧רֶץ', 'הַזֹּ֛את', 'לְזַרְעֲךָ֥', 'אַחֲרֶ֖יךָ', 'אֲחֻזַּ֥ת', 'עוֹלָֽם׃']","['וַיֹּאמֶר', 'אֵלַי', 'הִנְנִי', 'מַפְרְךָ', 'וְהִרְבִּיתִךָ', 'וּנְתַתִּיךָ', 'לִקְהַל', 'עַמִּים', 'וְנָתַתִּי', 'אֶתהָאָרֶץ', 'הַזֹּאת', 'לְזַרְעֲךָ', 'אַחֲרֶיךָ', 'אֲחֻזַּת', 'עוֹלָם']","['הִנְנִי', 'מַפְרְךָ', 'וּנְתַתִּיךָ', 'לִקְהַל', 'וְנָתַתִּי', 'אֲחֻזַּת', 'עוֹלָם']"
Genesis,48,5,"['וְעַתָּ֡ה', 'שְׁנֵֽי־בָנֶיךָ֩', 'הַנּוֹלָדִ֨ים', 'לְךָ֜', 'בְּאֶ֣רֶץ', 'מִצְרַ֗יִם', 'עַד־בֹּאִ֥י', 'אֵלֶ֛יךָ', 'מִצְרַ֖יְמָה', 'לִי־הֵ֑ם', 'אֶפְרַ֙יִם֙', 'וּמְנַשֶּׁ֔ה', 'כִּרְאוּבֵ֥ן', 'וְשִׁמְע֖וֹן', 'יִֽהְיוּ־לִֽי׃']","['וְעַתָּה', 'שְׁנֵיבָנֶיךָ', 'הַנּוֹלָדִים', 'לְךָ', 'בְּאֶרֶץ', 'מִצְרַיִם', 'עַדבֹּאִי', 'אֵלֶיךָ', 'מִצְרַיְמָה', 'לִיהֵם', 'אֶפְרַיִם', 'וּמְנַשֶּׁה', 'כִּרְאוּבֵן', 'וְשִׁמְעוֹן', 'יִהְיוּלִי']","['וְעַתָּה', 'מִצְרַיִם', 'אֶפְרַיִם', 'וּמְנַשֶּׁה', 'וְשִׁמְעוֹן']"
Genesis,48,6,"['וּמוֹלַדְתְּךָ֛', 'אֲשֶׁר־הוֹלַ֥דְתָּ', 'אַחֲרֵיהֶ֖ם', 'לְךָ֣', 'יִהְי֑וּ', 'עַ֣ל', 'שֵׁ֧ם', 'אֲחֵיהֶ֛ם', 'יִקָּרְא֖וּ', 'בְּנַחֲלָתָֽם׃']","['וּמוֹלַדְתְּךָ', 'אֲשֶׁרהוֹלַדְתָּ', 'אַחֲרֵיהֶם', 'לְךָ', 'יִהְיוּ', 'עַל', 'שֵׁם', 'אֲחֵיהֶם', 'יִקָּרְאוּ', 'בְּנַחֲלָתָם']",['בְּנַחֲלָתָם']
Genesis,48,7,"['וַאֲנִ֣י', '׀', 'בְּבֹאִ֣י', 'מִפַּדָּ֗ן', 'מֵ֩תָה֩', 'עָלַ֨י', 'רָחֵ֜ל', 'בְּאֶ֤רֶץ', 'כְּנַ֙עַן֙', 'בַּדֶּ֔רֶךְ', 'בְּע֥וֹד', 'כִּבְרַת־אֶ֖רֶץ', 'לָבֹ֣א', 'אֶפְרָ֑תָה', 'וָאֶקְבְּרֶ֤הָ', 'שָּׁם֙', 'בְּדֶ֣רֶךְ', 'אֶפְרָ֔ת', 'הִ֖וא', 'בֵּ֥ית', 'לָֽחֶם׃']","['וַאֲנִי', '', 'בְּבֹאִי', 'מִפַּדָּן', 'מֵתָה', 'עָלַי', 'רָחֵל', 'בְּאֶרֶץ', 'כְּנַעַן', 'בַּדֶּרֶךְ', 'בְּעוֹד', 'כִּבְרַתאֶרֶץ', 'לָבֹא', 'אֶפְרָתָה', 'וָאֶקְבְּרֶהָ', 'שָּׁם', 'בְּדֶרֶךְ', 'אֶפְרָת', 'הִוא', 'בֵּית', 'לָחֶם']","['', 'מִפַּדָּן', 'מֵתָה', 'רָחֵל', 'כְּנַעַן', 'אֶפְרָתָה', 'אֶפְרָת', 'לָחֶם']"
Genesis,48,8,"['וַיַּ֥רְא', 'יִשְׂרָאֵ֖ל', 'אֶת־בְּנֵ֣י', 'יוֹסֵ֑ף', 'וַיֹּ֖אמֶר', 'מִי־אֵֽלֶּה׃']","['וַיַּרְא', 'יִשְׂרָאֵל', 'אֶתבְּנֵי', 'יוֹסֵף', 'וַיֹּאמֶר', 'מִיאֵלֶּה']",['וַיַּרְא']
Genesis,48,9,"['וַיֹּ֤אמֶר', 'יוֹסֵף֙', 'אֶל־אָבִ֔יו', 'בָּנַ֣י', 'הֵ֔ם', 'אֲשֶׁר־נָֽתַן־לִ֥י', 'אֱלֹהִ֖ים', 'בָּזֶ֑ה', 'וַיֹּאמַ֕ר', 'קָֽחֶם־נָ֥א', 'אֵלַ֖י', 'וַאֲבָרֲכֵֽם׃']","['וַיֹּאמֶר', 'יוֹסֵף', 'אֶלאָבִיו', 'בָּנַי', 'הֵם', 'אֲשֶׁרנָתַןלִי', 'אֱלֹהִים', 'בָּזֶה', 'וַיֹּאמַר', 'קָחֶםנָא', 'אֵלַי', 'וַאֲבָרֲכֵם']",['קָחֶםנָא']
Genesis,48,10,"['וְעֵינֵ֤י', 'יִשְׂרָאֵל֙', 'כָּבְד֣וּ', 'מִזֹּ֔קֶן', 'לֹ֥א', 'יוּכַ֖ל', 'לִרְא֑וֹת', 'וַיַּגֵּ֤שׁ', 'אֹתָם֙', 'אֵלָ֔יו', 'וַיִּשַּׁ֥ק', 'לָהֶ֖ם', 'וַיְחַבֵּ֥ק', 'לָהֶֽם׃']","['וְעֵינֵי', 'יִשְׂרָאֵל', 'כָּבְדוּ', 'מִזֹּקֶן', 'לֹא', 'יוּכַל', 'לִרְאוֹת', 'וַיַּגֵּשׁ', 'אֹתָם', 'אֵלָיו', 'וַיִּשַּׁק', 'לָהֶם', 'וַיְחַבֵּק', 'לָהֶם']","['וְעֵינֵי', 'כָּבְדוּ', 'מִזֹּקֶן', 'וַיַּגֵּשׁ', 'וַיְחַבֵּק']"
Genesis,48,11,"['וַיֹּ֤אמֶר', 'יִשְׂרָאֵל֙', 'אֶל־יוֹסֵ֔ף', 'רְאֹ֥ה', 'פָנֶ֖יךָ', 'לֹ֣א', 'פִלָּ֑לְתִּי', 'וְהִנֵּ֨ה', 'הֶרְאָ֥ה', 'אֹתִ֛י', 'אֱלֹהִ֖ים', 'גַּ֥ם', 'אֶת־זַרְעֶֽךָ׃']","['וַיֹּאמֶר', 'יִשְׂרָאֵל', 'אֶליוֹסֵף', 'רְאֹה', 'פָנֶיךָ', 'לֹא', 'פִלָּלְתִּי', 'וְהִנֵּה', 'הֶרְאָה', 'אֹתִי', 'אֱלֹהִים', 'גַּם', 'אֶתזַרְעֶךָ']","['רְאֹה', 'פָנֶיךָ', 'פִלָּלְתִּי', 'וְהִנֵּה', 'הֶרְאָה']"
Genesis,48,12,"['וַיּוֹצֵ֥א', 'יוֹסֵ֛ף', 'אֹתָ֖ם', 'מֵעִ֣ם', 'בִּרְכָּ֑יו', 'וַיִּשְׁתַּ֥חוּ', 'לְאַפָּ֖יו', 'אָֽרְצָה׃']","['וַיּוֹצֵא', 'יוֹסֵף', 'אֹתָם', 'מֵעִם', 'בִּרְכָּיו', 'וַיִּשְׁתַּחוּ', 'לְאַפָּיו', 'אָרְצָה']",['אָרְצָה']
Genesis,48,13,"['וַיִּקַּ֣ח', 'יוֹסֵף֮', 'אֶת־שְׁנֵיהֶם֒', 'אֶת־אֶפְרַ֤יִם', 'בִּֽימִינוֹ֙', 'מִשְּׂמֹ֣אל', 'יִשְׂרָאֵ֔ל', 'וְאֶת־מְנַשֶּׁ֥ה', 'בִשְׂמֹאל֖וֹ', 'מִימִ֣ין', 'יִשְׂרָאֵ֑ל', 'וַיַּגֵּ֖שׁ', 'אֵלָֽיו׃']","['וַיִּקַּח', 'יוֹסֵף', 'אֶתשְׁנֵיהֶם', 'אֶתאֶפְרַיִם', 'בִּימִינוֹ', 'מִשְּׂמֹאל', 'יִשְׂרָאֵל', 'וְאֶתמְנַשֶּׁה', 'בִשְׂמֹאלוֹ', 'מִימִין', 'יִשְׂרָאֵל', 'וַיַּגֵּשׁ', 'אֵלָיו']",['וַיַּגֵּשׁ']
Genesis,48,14,"['וַיִּשְׁלַח֩', 'יִשְׂרָאֵ֨ל', 'אֶת־יְמִינ֜וֹ', 'וַיָּ֨שֶׁת', 'עַל־רֹ֤אשׁ', 'אֶפְרַ֙יִם֙', 'וְה֣וּא', 'הַצָּעִ֔יר', 'וְאֶת־שְׂמֹאל֖וֹ', 'עַל־רֹ֣אשׁ', 'מְנַשֶּׁ֑ה', 'שִׂכֵּל֙', 'אֶת־יָדָ֔יו', 'כִּ֥י', 'מְנַשֶּׁ֖ה', 'הַבְּכֽוֹר׃']","['וַיִּשְׁלַח', 'יִשְׂרָאֵל', 'אֶתיְמִינוֹ', 'וַיָּשֶׁת', 'עַלרֹאשׁ', 'אֶפְרַיִם', 'וְהוּא', 'הַצָּעִיר', 'וְאֶתשְׂמֹאלוֹ', 'עַלרֹאשׁ', 'מְנַשֶּׁה', 'שִׂכֵּל', 'אֶתיָדָיו', 'כִּי', 'מְנַשֶּׁה', 'הַבְּכוֹר']","['אֶפְרַיִם', 'הַצָּעִיר', 'מְנַשֶּׁה', 'מְנַשֶּׁה', 'הַבְּכוֹר']"
Genesis,48,15,"['וַיְבָ֥רֶךְ', 'אֶת־יוֹסֵ֖ף', 'וַיֹּאמַ֑ר', 'הָֽאֱלֹהִ֡ים', 'אֲשֶׁר֩', 'הִתְהַלְּכ֨וּ', 'אֲבֹתַ֤י', 'לְפָנָיו֙', 'אַבְרָהָ֣ם', 'וְיִצְחָ֔ק', 'הָֽאֱלֹהִים֙', 'הָרֹעֶ֣ה', 'אֹתִ֔י', 'מֵעוֹדִ֖י', 'עַד־הַיּ֥וֹם', 'הַזֶּֽה׃']","['וַיְבָרֶךְ', 'אֶתיוֹסֵף', 'וַיֹּאמַר', 'הָאֱלֹהִים', 'אֲשֶׁר', 'הִתְהַלְּכוּ', 'אֲבֹתַי', 'לְפָנָיו', 'אַבְרָהָם', 'וְיִצְחָק', 'הָאֱלֹהִים', 'הָרֹעֶה', 'אֹתִי', 'מֵעוֹדִי', 'עַדהַיּוֹם', 'הַזֶּה']","['הִתְהַלְּכוּ', 'וְיִצְחָק']"
Genesis,48,16,"['הַמַּלְאָךְ֩', 'הַגֹּאֵ֨ל', 'אֹתִ֜י', 'מִכָּל־רָ֗ע', 'יְבָרֵךְ֮', 'אֶת־הַנְּעָרִים֒', 'וְיִקָּרֵ֤א', 'בָהֶם֙', 'שְׁמִ֔י', 'וְשֵׁ֥ם', 'אֲבֹתַ֖י', 'אַבְרָהָ֣ם', 'וְיִצְחָ֑ק', 'וְיִדְגּ֥וּ', 'לָרֹ֖ב', 'בְּקֶ֥רֶב', 'הָאָֽרֶץ׃']","['הַמַּלְאָךְ', 'הַגֹּאֵל', 'אֹתִי', 'מִכָּלרָע', 'יְבָרֵךְ', 'אֶתהַנְּעָרִים', 'וְיִקָּרֵא', 'בָהֶם', 'שְׁמִי', 'וְשֵׁם', 'אֲבֹתַי', 'אַבְרָהָם', 'וְיִצְחָק', 'וְיִדְגּוּ', 'לָרֹב', 'בְּקֶרֶב', 'הָאָרֶץ']","['וְיִקָּרֵא', 'וְיִצְחָק', 'וְיִדְגּוּ', 'לָרֹב', 'בְּקֶרֶב', 'הָאָרֶץ']"
Genesis,48,17,"['וַיַּ֣רְא', 'יוֹסֵ֗ף', 'כִּי־יָשִׁ֨ית', 'אָבִ֧יו', 'יַד־יְמִינ֛וֹ', 'עַל־רֹ֥אשׁ', 'אֶפְרַ֖יִם', 'וַיֵּ֣רַע', 'בְּעֵינָ֑יו', 'וַיִּתְמֹ֣ךְ', 'יַד־אָבִ֗יו', 'לְהָסִ֥יר', 'אֹתָ֛הּ', 'מֵעַ֥ל', 'רֹאשׁ־אֶפְרַ֖יִם', 'עַל־רֹ֥אשׁ', 'מְנַשֶּֽׁה׃']","['וַיַּרְא', 'יוֹסֵף', 'כִּייָשִׁית', 'אָבִיו', 'יַדיְמִינוֹ', 'עַלרֹאשׁ', 'אֶפְרַיִם', 'וַיֵּרַע', 'בְּעֵינָיו', 'וַיִּתְמֹךְ', 'יַדאָבִיו', 'לְהָסִיר', 'אֹתָהּ', 'מֵעַל', 'רֹאשׁאֶפְרַיִם', 'עַלרֹאשׁ', 'מְנַשֶּׁה']","['וַיַּרְא', 'אָבִיו', 'אֶפְרַיִם', 'בְּעֵינָיו', 'וַיִּתְמֹךְ', 'יַדאָבִיו', 'מְנַשֶּׁה']"
Genesis,48,18,"['וַיֹּ֧אמֶר', 'יוֹסֵ֛ף', 'אֶל־אָבִ֖יו', 'לֹא־כֵ֣ן', 'אָבִ֑י', 'כִּי־זֶ֣ה', 'הַבְּכֹ֔ר', 'שִׂ֥ים', 'יְמִינְךָ֖', 'עַל־רֹאשֽׁוֹ׃']","['וַיֹּאמֶר', 'יוֹסֵף', 'אֶלאָבִיו', 'לֹאכֵן', 'אָבִי', 'כִּיזֶה', 'הַבְּכֹר', 'שִׂים', 'יְמִינְךָ', 'עַלרֹאשׁוֹ']","['אָבִי', 'הַבְּכֹר', 'שִׂים']"
Genesis,48,19,"['וַיְמָאֵ֣ן', 'אָבִ֗יו', 'וַיֹּ֙אמֶר֙', 'יָדַ֤עְתִּֽי', 'בְנִי֙', 'יָדַ֔עְתִּי', 'גַּם־ה֥וּא', 'יִֽהְיֶה־לְּעָ֖ם', 'וְגַם־ה֣וּא', 'יִגְדָּ֑ל', 'וְאוּלָ֗ם', 'אָחִ֤יו', 'הַקָּטֹן֙', 'יִגְדַּ֣ל', 'מִמֶּ֔נּוּ', 'וְזַרְע֖וֹ', 'יִהְיֶ֥ה', 'מְלֹֽא־הַגּוֹיִֽם׃']","['וַיְמָאֵן', 'אָבִיו', 'וַיֹּאמֶר', 'יָדַעְתִּי', 'בְנִי', 'יָדַעְתִּי', 'גַּםהוּא', 'יִהְיֶהלְּעָם', 'וְגַםהוּא', 'יִגְדָּל', 'וְאוּלָם', 'אָחִיו', 'הַקָּטֹן', 'יִגְדַּל', 'מִמֶּנּוּ', 'וְזַרְעוֹ', 'יִהְיֶה', 'מְלֹאהַגּוֹיִם']","['וַיְמָאֵן', 'אָבִיו', 'יָדַעְתִּי', 'יָדַעְתִּי', 'יִגְדָּל', 'אָחִיו', 'יִגְדַּל']"
Genesis,48,20,"['וַיְבָ֨רֲכֵ֜ם', 'בַּיּ֣וֹם', 'הַהוּא֮', 'לֵאמוֹר֒', 'בְּךָ֗', 'יְבָרֵ֤ךְ', 'יִשְׂרָאֵל֙', 'לֵאמֹ֔ר', 'יְשִֽׂמְךָ֣', 'אֱלֹהִ֔ים', 'כְּאֶפְרַ֖יִם', 'וְכִמְנַשֶּׁ֑ה', 'וַיָּ֥שֶׂם', 'אֶת־אֶפְרַ֖יִם', 'לִפְנֵ֥י', 'מְנַשֶּֽׁה׃']","['וַיְבָרֲכֵם', 'בַּיּוֹם', 'הַהוּא', 'לֵאמוֹר', 'בְּךָ', 'יְבָרֵךְ', 'יִשְׂרָאֵל', 'לֵאמֹר', 'יְשִׂמְךָ', 'אֱלֹהִים', 'כְּאֶפְרַיִם', 'וְכִמְנַשֶּׁה', 'וַיָּשֶׂם', 'אֶתאֶפְרַיִם', 'לִפְנֵי', 'מְנַשֶּׁה']","['בְּךָ', 'כְּאֶפְרַיִם', 'וְכִמְנַשֶּׁה', 'מְנַשֶּׁה']"
Genesis,48,21,"['וַיֹּ֤אמֶר', 'יִשְׂרָאֵל֙', 'אֶל־יוֹסֵ֔ף', 'הִנֵּ֥ה', 'אָנֹכִ֖י', 'מֵ֑ת', 'וְהָיָ֤ה', 'אֱלֹהִים֙', 'עִמָּכֶ֔ם', 'וְהֵשִׁ֣יב', 'אֶתְכֶ֔ם', 'אֶל־אֶ֖רֶץ', 'אֲבֹתֵיכֶֽם׃']","['וַיֹּאמֶר', 'יִשְׂרָאֵל', 'אֶליוֹסֵף', 'הִנֵּה', 'אָנֹכִי', 'מֵת', 'וְהָיָה', 'אֱלֹהִים', 'עִמָּכֶם', 'וְהֵשִׁיב', 'אֶתְכֶם', 'אֶלאֶרֶץ', 'אֲבֹתֵיכֶם']","['הִנֵּה', 'מֵת', 'עִמָּכֶם', 'וְהֵשִׁיב']"
Genesis,48,22,"['וַאֲנִ֞י', 'נָתַ֧תִּֽי', 'לְךָ֛', 'שְׁכֶ֥ם', 'אַחַ֖ד', 'עַל־אַחֶ֑יךָ', 'אֲשֶׁ֤ר', 'לָקַ֙חְתִּי֙', 'מִיַּ֣ד', 'הָֽאֱמֹרִ֔י', 'בְּחַרְבִּ֖י', 'וּבְקַשְׁתִּֽי׃', 'פ']","['וַאֲנִי', 'נָתַתִּי', 'לְךָ', 'שְׁכֶם', 'אַחַד', 'עַלאַחֶיךָ', 'אֲשֶׁר', 'לָקַחְתִּי', 'מִיַּד', 'הָאֱמֹרִי', 'בְּחַרְבִּי', 'וּבְקַשְׁתִּי', 'פ']","['נָתַתִּי', 'שְׁכֶם', 'בְּחַרְבִּי', 'וּבְקַשְׁתִּי']"
Genesis,49,1,"['וַיִּקְרָ֥א', 'יַעֲקֹ֖ב', 'אֶל־בָּנָ֑יו', 'וַיֹּ֗אמֶר', 'הֵאָֽסְפוּ֙', 'וְאַגִּ֣ידָה', 'לָכֶ֔ם', 'אֵ֛ת', 'אֲשֶׁר־יִקְרָ֥א', 'אֶתְכֶ֖ם', 'בְּאַחֲרִ֥ית', 'הַיָּמִֽים׃']","['וַיִּקְרָא', 'יַעֲקֹב', 'אֶלבָּנָיו', 'וַיֹּאמֶר', 'הֵאָסְפוּ', 'וְאַגִּידָה', 'לָכֶם', 'אֵת', 'אֲשֶׁריִקְרָא', 'אֶתְכֶם', 'בְּאַחֲרִית', 'הַיָּמִים']","['יַעֲקֹב', 'הֵאָסְפוּ', 'וְאַגִּידָה']"
Genesis,49,2,"['הִקָּבְצ֥וּ', 'וְשִׁמְע֖וּ', 'בְּנֵ֣י', 'יַעֲקֹ֑ב', 'וְשִׁמְע֖וּ', 'אֶל־יִשְׂרָאֵ֥ל', 'אֲבִיכֶֽם׃']","['הִקָּבְצוּ', 'וְשִׁמְעוּ', 'בְּנֵי', 'יַעֲקֹב', 'וְשִׁמְעוּ', 'אֶליִשְׂרָאֵל', 'אֲבִיכֶם']","['הִקָּבְצוּ', 'וְשִׁמְעוּ', 'יַעֲקֹב', 'וְשִׁמְעוּ', 'אֲבִיכֶם']"
Genesis,49,3,"['רְאוּבֵן֙', 'בְּכֹ֣רִי', 'אַ֔תָּה', 'כֹּחִ֖י', 'וְרֵאשִׁ֣ית', 'אוֹנִ֑י', 'יֶ֥תֶר', 'שְׂאֵ֖ת', 'וְיֶ֥תֶר', 'עָֽז׃']","['רְאוּבֵן', 'בְּכֹרִי', 'אַתָּה', 'כֹּחִי', 'וְרֵאשִׁית', 'אוֹנִי', 'יֶתֶר', 'שְׂאֵת', 'וְיֶתֶר', 'עָז']","['בְּכֹרִי', 'כֹּחִי', 'יֶתֶר', 'וְיֶתֶר', 'עָז']"
Genesis,49,4,"['פַּ֤חַז', 'כַּמַּ֙יִם֙', 'אַל־תּוֹתַ֔ר', 'כִּ֥י', 'עָלִ֖יתָ', 'מִשְׁכְּבֵ֣י', 'אָבִ֑יךָ', 'אָ֥ז', 'חִלַּ֖לְתָּ', 'יְצוּעִ֥י', 'עָלָֽה׃', 'פ']","['פַּחַז', 'כַּמַּיִם', 'אַלתּוֹתַר', 'כִּי', 'עָלִיתָ', 'מִשְׁכְּבֵי', 'אָבִיךָ', 'אָז', 'חִלַּלְתָּ', 'יְצוּעִי', 'עָלָה', 'פ']","['פַּחַז', 'מִשְׁכְּבֵי', 'אָבִיךָ', 'חִלַּלְתָּ', 'יְצוּעִי']"
Genesis,49,5,"['שִׁמְע֥וֹן', 'וְלֵוִ֖י', 'אַחִ֑ים', 'כְּלֵ֥י', 'חָמָ֖ס', 'מְכֵרֹתֵיהֶֽם׃']","['שִׁמְעוֹן', 'וְלֵוִי', 'אַחִים', 'כְּלֵי', 'חָמָס', 'מְכֵרֹתֵיהֶם']","['שִׁמְעוֹן', 'אַחִים', 'חָמָס']"
Genesis,49,6,"['בְּסֹדָם֙', 'אַל־תָּבֹ֣א', 'נַפְשִׁ֔י', 'בִּקְהָלָ֖ם', 'אַל־תֵּחַ֣ד', 'כְּבֹדִ֑י', 'כִּ֤י', 'בְאַפָּם֙', 'הָ֣רְגוּ', 'אִ֔ישׁ', 'וּבִרְצֹנָ֖ם', 'עִקְּרוּ־שֽׁוֹר׃']","['בְּסֹדָם', 'אַלתָּבֹא', 'נַפְשִׁי', 'בִּקְהָלָם', 'אַלתֵּחַד', 'כְּבֹדִי', 'כִּי', 'בְאַפָּם', 'הָרְגוּ', 'אִישׁ', 'וּבִרְצֹנָם', 'עִקְּרוּשׁוֹר']","['בְּסֹדָם', 'נַפְשִׁי', 'בִּקְהָלָם', 'הָרְגוּ', 'עִקְּרוּשׁוֹר']"
